user,item,rating
A33GGROUQRQZS,B00004VXCT,4.0
A3JV7KL1ECLZB8,B00004VXCT,5.0
A1UBBIDQTDDF79,B00004VXDN,4.0
A2PR6NXG0PA3KY,B00004VXDN,5.0
A3EJWHGO91FA0N,B00004W9CJ,5.0
A2AIMXT9PLAM12,B00004W9CJ,5.0
A2Z125PVH4WZE7,B00004WFGO,4.0
AAE2DUEMTR30I,B00004WJMJ,5.0
AQ9T9A5WJXVA9,B00004WJZO,5.0
A16CZRQL23NOIW,B00004WKIU,5.0
A1ODZ7SDUPEGNK,B00004WZK7,5.0
A3TLIMEV56GB3W,B00004XPKG,5.0
A887VAOUFX5BJ,B00004XPKG,4.0
AGWA788NMLMXQ,B00004XQ83,5.0
A2U49LUUY4IKQQ,B00004XQ83,5.0
A1OX82JPAQLL60,B00004XR7D,5.0
A1UBBIDQTDDF79,B00004XSNA,5.0
A2PR6NXG0PA3KY,B00004XSNA,5.0
A2WQY1B8ZS7QRZ,B00004Y2D2,4.0
A20MFWCXO90B1T,B00004Y2UB,5.0
A2A039TZMZHH9Y,B00004Y2UT,5.0
AJNFQI3YR6XJ5,B00004Y2UT,3.0
A2KI91IR3RA7D0,B00004Y2V1,3.0
A1LS2UXHG1BYRG,B00004Y2V2,5.0
A9GIGJUB98JNR,B00004Y2V2,5.0
A17CU1D2CWXOHB,B00004Y2V2,5.0
A2197WR2BE9X5S,B00004Y2V2,5.0
A16CZRQL23NOIW,B00004YLCL,5.0
A16CZRQL23NOIW,B00004YLD7,5.0
A2WQY1B8ZS7QRZ,B00004YU4P,4.0
A2TAPL67U2A5HM,B00004YU9J,5.0
A2PAD826IH1HFE,B00004YU9J,4.0
A2TAPL67U2A5HM,B00004YYRV,5.0
A2A55AXWOFFDVZ,B00004Z1B7,4.0
A2Z125PVH4WZE7,B00004Z33X,5.0
A2PR6NXG0PA3KY,B00004Z3ZL,5.0
A2PR6NXG0PA3KY,B00004ZBLB,5.0
A2PAD826IH1HFE,B00004ZBLB,5.0
A3ULZ8Y0EQNYK9,B00005043G,5.0
A2WQY1B8ZS7QRZ,B000050F4C,4.0
A3EJWHGO91FA0N,B000050GJX,5.0
A2TAPL67U2A5HM,B000050WO8,5.0
A33GGROUQRQZS,B000050WO8,5.0
A3JV7KL1ECLZB8,B000051TOJ,5.0
AZC562U18BK2S,B000051VHO,5.0
AKT8TGIT6VVZ5,B000051YDF,5.0
A3EJWHGO91FA0N,B0000520C2,4.0
A2TAPL67U2A5HM,B000053HJZ,5.0
A2Z125PVH4WZE7,B000053W49,4.0
AFVROUVTT63XM,B000053W49,4.0
A33GGROUQRQZS,B000053W49,2.0
A33GGROUQRQZS,B000053W4D,5.0
A2PAD826IH1HFE,B000053W4D,5.0
A3DDSAGWD0UN9H,B0000549B4,5.0
A3DDSAGWD0UN9H,B000055SZR,5.0
A16CZRQL23NOIW,B0000560XN,5.0
A2R6RA8FRBS608,B000056IMA,5.0
A129YBX5BVNW2,B000056KUR,4.0
AKT8TGIT6VVZ5,B000056OBA,4.0
A887VAOUFX5BJ,B000056OBA,3.0
A2AIMXT9PLAM12,B000056OZ1,5.0
A3AUECYM0M0YSX,B000056TKG,3.0
A3JV7KL1ECLZB8,B000058UT0,5.0
A3JV7KL1ECLZB8,B000058UUZ,5.0
A3JV7KL1ECLZB8,B000059LXQ,5.0
A2AIMXT9PLAM12,B000059QIH,5.0
A2AIMXT9PLAM12,B000059T7D,5.0
A2AIMXT9PLAM12,B000059ZIA,3.0
A33GGROUQRQZS,B00005A0J1,4.0
AYOPOFV2QKC31,B00005A7K9,4.0
A2U49LUUY4IKQQ,B00005A7VJ,5.0
A16CZRQL23NOIW,B00005A8BV,4.0
A16CZRQL23NOIW,B00005ALIA,5.0
A1UV2YLHHN029W,B00005AQ2T,5.0
A3EJWHGO91FA0N,B00005AUMK,5.0
A2AIMXT9PLAM12,B00005AX5X,4.0
A2LB015K3ZYG32,B00005B0E2,1.0
AQ9T9A5WJXVA9,B00005B37P,3.0
A2PR6NXG0PA3KY,B00005B6RP,5.0
A2PR6NXG0PA3KY,B00005CCB9,5.0
A2PR6NXG0PA3KY,B00005CCZ0,5.0
A2T049UQONS0OY,B00005CCZ0,2.0
A2ACILG7EXSUSJ,B00005EBJG,5.0
A36KX1BGXG89G9,B00005EBJG,4.0
A2C7BOQVFH1HLE,B00005GKBC,5.0
A1UBBIDQTDDF79,B00005J71B,5.0
A3DDSAGWD0UN9H,B00005J72N,4.0
AZC562U18BK2S,B00005JD89,5.0
A1UBBIDQTDDF79,B00005JIHY,5.0
A2PR6NXG0PA3KY,B00005JIHY,5.0
A33GGROUQRQZS,B00005K3PN,4.0
A328S9RN3U5M68,B00005K3PN,4.0
A1TPKBOBV0O84Z,B00005KBCW,5.0
A2GV6DL2Y8J7HC,B00005KCLM,5.0
A129YBX5BVNW2,B00005L9BO,4.0
A33GGROUQRQZS,B00005LDI1,5.0
A3DDSAGWD0UN9H,B00005LF2R,3.0
A3DDSAGWD0UN9H,B00005LF2W,2.0
A33GGROUQRQZS,B00005MAV2,4.0
A35QFQI0M46LWO,B00005ML71,4.0
A1C0O09LOLVI39,B00005ML71,5.0
A17SLR18TUMULM,B00005ML71,5.0
AYOPOFV2QKC31,B00005MNIW,4.0
AAE2DUEMTR30I,B00005N6M1,4.0
A33GGROUQRQZS,B00005N6M1,4.0
A3EJWHGO91FA0N,B00005N8E1,4.0
A33GGROUQRQZS,B00005NCYC,4.0
A2AIMXT9PLAM12,B00005NEZV,4.0
A3ULZ8Y0EQNYK9,B00005NEZW,5.0
A31BD4RXCON7QO,B00005NGQY,3.0
A19T4IHJU5CZOE,B00005NIF8,2.0
A1UBBIDQTDDF79,B00005NPJ3,5.0
AUEHG0DB54B7K,B00005NSW6,5.0
A2AIMXT9PLAM12,B00005NSW6,4.0
A2PR6NXG0PA3KY,B00005NUOO,5.0
A2U49LUUY4IKQQ,B00005NUTG,5.0
A2AIMXT9PLAM12,B00005NWO5,4.0
A3DDSAGWD0UN9H,B00005NY41,4.0
A3FWHXSZSTKFIU,B00005NZDD,5.0
A887VAOUFX5BJ,B00005O7SS,5.0
A2AIMXT9PLAM12,B00005O7SS,5.0
A3DDSAGWD0UN9H,B00005O7Z1,5.0
A1UBBIDQTDDF79,B00005O84C,5.0
A1TPKBOBV0O84Z,B00005OBRA,4.0
A33GGROUQRQZS,B00005OBRY,5.0
A2AIMXT9PLAM12,B00005ONP2,5.0
AQ9T9A5WJXVA9,B00005OR5Q,5.0
A3CN9CCJUNIPKT,B00005OW5Z,5.0
A3DDSAGWD0UN9H,B00005Q2X8,4.0
A2AIMXT9PLAM12,B00005Q44X,5.0
A16CZRQL23NOIW,B00005Q63A,5.0
A3CN9CCJUNIPKT,B00005Q6HP,5.0
A2Z125PVH4WZE7,B00005QF3H,5.0
A3DDSAGWD0UN9H,B00005QHTN,5.0
A16CZRQL23NOIW,B00005QHTU,5.0
A3ULZ8Y0EQNYK9,B00005QHTV,5.0
A1VL1TZG4C2H96,B00005QHTX,5.0
A3CRG8NYUSK9PS,B00005QHUK,5.0
AZC562U18BK2S,B00005QITM,5.0
A1DVA28U3U9DEX,B00005QITM,3.0
A3JV7KL1ECLZB8,B00005QJFP,5.0
AFVROUVTT63XM,B00005QJFQ,4.0
A5A6WMTH4SF9D,B00005QJFQ,5.0
A2LJY0HWDYR1IN,B00005QK19,4.0
A3T2JX1MWYOCSE,B00005QK1M,5.0
A3CN9CCJUNIPKT,B00005QK2R,5.0
A16CZRQL23NOIW,B00005QZH2,5.0
A2Z125PVH4WZE7,B00005RC80,5.0
A328S9RN3U5M68,B00005RFS9,5.0
A3JV7KL1ECLZB8,B00005RFS9,5.0
A2AIMXT9PLAM12,B00005RFS9,3.0
AAE2DUEMTR30I,B00005RFSB,5.0
A2PR6NXG0PA3KY,B00005RFSB,5.0
A33GGROUQRQZS,B00005RT4Q,4.0
A21VR7M8O55EF6,B00005RT4Q,5.0
A2AIMXT9PLAM12,B00005RT4Q,4.0
A33GGROUQRQZS,B00005RT4V,5.0
A2AIMXT9PLAM12,B00005RT4V,4.0
AJZ49I48QZ28J,B00005RVRI,4.0
A2AIMXT9PLAM12,B00005RZW6,4.0
A39VT91VD5N5ZZ,B00005S23G,5.0
A33GGROUQRQZS,B00005T7J6,5.0
A1KGQ62P8SRBRH,B00005T7PA,5.0
A2PAD826IH1HFE,B00005TZS7,5.0
A33GGROUQRQZS,B00005U4W3,4.0
A3FWHXSZSTKFIU,B00005UC3Z,5.0
A33GGROUQRQZS,B00005UEPE,3.0
A1UV2YLHHN029W,B00005UEPE,4.0
A2PAD826IH1HFE,B00005UK15,3.0
A3EJWHGO91FA0N,B00005UO8J,5.0
AAE2DUEMTR30I,B00005UOYH,4.0
A328S9RN3U5M68,B00005UOYK,5.0
A16CZRQL23NOIW,B00005UOYO,5.0
AQ9T9A5WJXVA9,B00005UUOE,5.0
A2Z125PVH4WZE7,B00005UVP8,5.0
A3DDSAGWD0UN9H,B00005UVP9,5.0
A3GRVGD58ZUXD0,B00005UVTX,4.0
A3JV7KL1ECLZB8,B00005UW4P,5.0
A16CZRQL23NOIW,B00005UWOA,5.0
AAE2DUEMTR30I,B00005UWOC,5.0
A16CZRQL23NOIW,B00005UWOC,5.0
AQ9T9A5WJXVA9,B00005UWOC,3.0
A2U49LUUY4IKQQ,B00005V8BT,5.0
A30JFEZEVKQ7ZN,B00005V8YX,4.0
AQ9T9A5WJXVA9,B00005V8YX,4.0
A2AIMXT9PLAM12,B00005V8YX,3.0
A3EJWHGO91FA0N,B00005V93J,5.0
A2AIMXT9PLAM12,B00005V93J,5.0
AAE2DUEMTR30I,B00005V93K,3.0
A1XI5UAJE5Z6KN,B00005Y1U5,4.0
A2AIMXT9PLAM12,B00005Y4NS,3.0
A2X7NBUETXC19E,B00005Y6SI,3.0
A16CZRQL23NOIW,B00005YBUO,5.0
A2T049UQONS0OY,B00005YDIG,3.0
A2U49LUUY4IKQQ,B00005YDIH,5.0
A2U49LUUY4IKQQ,B00005YJTC,5.0
A21VR7M8O55EF6,B00005YK81,5.0
ATOK2HUHCVNPY,B00005YPCY,4.0
A2AIMXT9PLAM12,B00005YPCY,4.0
A16CZRQL23NOIW,B00005YPZJ,5.0
A36Z4FFAW2E6F7,B00005YUGX,5.0
A33GGROUQRQZS,B00005YW0N,4.0
A1VYFBHW6OHA59,B00005YW8Y,4.0
A3CN9CCJUNIPKT,B000060N9O,5.0
A2XOV3ZKGDK55G,B000060N9O,5.0
A33GGROUQRQZS,B000060O5C,5.0
A22PLUFHYLF0DD,B000060OXF,5.0
A33GGROUQRQZS,B000060P6C,5.0
A1J2LQPDI4NKRG,B000062TUM,3.0
A2PR6NXG0PA3KY,B000062U73,5.0
A2S1Q1HYXCZX00,B000062VXE,5.0
A2Z125PVH4WZE7,B000062X9H,4.0
A2AIMXT9PLAM12,B0000631AW,5.0
A13QSROH53G9Q8,B00006343G,5.0
A21VR7M8O55EF6,B0000634AC,5.0
A2AIMXT9PLAM12,B00006372C,5.0
A2AIMXT9PLAM12,B00006372D,2.0
AAE2DUEMTR30I,B000063BIB,5.0
AUEHG0DB54B7K,B000063CMG,3.0
A17LIW1UGS6IKT,B000063CWZ,4.0
A33GGROUQRQZS,B000063DLN,5.0
AZC562U18BK2S,B000063DLN,3.0
AKT8TGIT6VVZ5,B000063DQG,3.0
A2AIMXT9PLAM12,B000063DQG,3.0
A2Z125PVH4WZE7,B000063DQH,5.0
AKT8TGIT6VVZ5,B000063DQH,3.0
A2WQY1B8ZS7QRZ,B000063IS7,3.0
A2AIMXT9PLAM12,B000063TEB,4.0
A2AIMXT9PLAM12,B0000640BK,4.0
A2U49LUUY4IKQQ,B0000641ZZ,4.0
A1OB5L3WMHJAD9,B0000646FG,3.0
A39VT91VD5N5ZZ,B00006487E,5.0
A16CZRQL23NOIW,B00006487E,5.0
A16CZRQL23NOIW,B00006487F,5.0
A2WQY1B8ZS7QRZ,B000065AQH,4.0
ASCQPZ3NI0U3S,B000065DUZ,5.0
A1OX82JPAQLL60,B000065DUZ,5.0
A1TPKBOBV0O84Z,B00006644B,2.0
A21VR7M8O55EF6,B00006644E,4.0
A3GRVGD58ZUXD0,B00006669Y,5.0
A16CZRQL23NOIW,B00006669Y,5.0
AUEHG0DB54B7K,B0000666B3,5.0
AMHD48WLKXYP2,B0000666B3,5.0
A2AIMXT9PLAM12,B0000666B3,5.0
A39VT91VD5N5ZZ,B0000666GE,5.0
A33GGROUQRQZS,B0000666GE,5.0
A16CZRQL23NOIW,B0000669UZ,4.0
A2U49LUUY4IKQQ,B000066BO6,5.0
A2R6RA8FRBS608,B000066JEH,4.0
A3DDSAGWD0UN9H,B000067DO8,4.0
A1XI5UAJE5Z6KN,B000067F8P,4.0
A2PR6NXG0PA3KY,B000067FFV,5.0
A36Z4FFAW2E6F7,B000067FFV,4.0
A3CN9CCJUNIPKT,B000067VNQ,4.0
A1TPKBOBV0O84Z,B00006836C,5.0
A310MXGFV4RIK0,B000068NSC,5.0
A1GMWTGXW682GB,B000068NSR,4.0
AKSFZ4G1AXYFC,B000068NSX,4.0
A67OJZLHBBUQ9,B000068NSX,5.0
A3DF9X8J51MFDO,B000068NSX,4.0
A1CL807EOUPVP1,B000068NSX,5.0
A1GMWTGXW682GB,B000068NSX,4.0
A3E0CF25A7LD2,B000068NSX,4.0
A3L5L7OHXRY03L,B000068NTC,4.0
A3JYKP076RBZKX,B000068NTC,4.0
ATVH10TP7BZNL,B000068NTF,4.0
A3L5L7OHXRY03L,B000068NTF,4.0
AXWB93VKVML6K,B000068NTU,4.0
A2T3S0LT8BMGXK,B000068NTU,5.0
A37BTMUV2KNVR0,B000068NTZ,5.0
A4CLXOVKBJ5TT,B000068NU0,5.0
A24JUT24W1K3CV,B000068NU9,5.0
A3DGMJN91IUKGU,B000068NUQ,5.0
A10044ECXDUVKS,B000068NUT,5.0
A1XXS0OSY2JLHW,B000068NUW,5.0
A3AI7RIH70YXAI,B000068NUX,5.0
AXWB93VKVML6K,B000068NUX,4.0
A3E0CF25A7LD2,B000068NUX,4.0
A14Z9LAETO21KL,B000068NVI,4.0
A2074KEJGRYJV4,B000068NVI,5.0
A4CLXOVKBJ5TT,B000068NVI,5.0
A319B090A2POEB,B000068NVI,4.0
A396ELNTQDFYPO,B000068NVI,4.0
A3OASQ6IC0N2X0,B000068NVI,5.0
A17CU1D2CWXOHB,B000068NVI,4.0
A1S0HTDO0P4N5V,B000068NVI,5.0
ABC68JUCPTVOE,B000068NW5,5.0
A13A81NN0NRD1S,B000068NW5,4.0
A1EUO0BU72JR7T,B000068NW5,5.0
A3OXHLG6DIBRW8,B000068NW5,5.0
A1L7M2JXN4EZCR,B000068NW5,1.0
A5T1AJ2TYYT2U,B000068NW5,5.0
A37A41GWQFMK3D,B000068NW5,4.0
A1SD1C8XK3Z3V1,B000068NW5,5.0
A6D91KPQGIDKZ,B000068NW5,5.0
A14Q1WGNF9DM3A,B000068NW5,4.0
A319B090A2POEB,B000068NW5,3.0
A396ELNTQDFYPO,B000068NW5,4.0
A781ITP3HE2N5,B000068NW5,5.0
A3RHT4KI3H5TVH,B000068NW5,5.0
A15BHBF0L0HV1F,B000068NW5,5.0
A2LHXU407PMZ9G,B000068NW5,5.0
A2B78RXJ2PB6ZD,B000068NW5,5.0
A18RGYRCEN181M,B000068NW5,5.0
A3BTH66WVCQAM9,B000068NX0,5.0
A2VWNZNFV8QCP0,B000068NYT,1.0
A1TK1G6QGO88QF,B000068NYX,3.0
AGYH5U11ZKPFB,B000068NYY,4.0
A1ZH3KPDSV7BPG,B000068NYY,5.0
A2U45UKYG5UTPB,B000068NYY,2.0
A3GZ4FZE365SVJ,B000068NZ1,5.0
A2YGWCX3DQ6ER0,B000068NZC,5.0
A3EEWB3RGH7PD,B000068NZC,4.0
A1FOXJ8TMYVKRK,B000068NZG,3.0
A38UE35OEQ2UWA,B000068NZG,1.0
A34IJACMU8C3IM,B000068NZG,4.0
A2QJQ3HSJB4NS,B000068O1N,5.0
A1358WVA02SPNC,B000068O1N,5.0
A203OCQQ12MAVT,B000068O1N,5.0
A2JK7UFHJ0LZTO,B000068O1N,3.0
A319B090A2POEB,B000068O1N,5.0
A3JUQ2E799OC5B,B000068O1N,5.0
A2PN3GY7I3EKC1,B000068O1N,5.0
A36GJIFD4Q4GX,B000068O1N,5.0
AUUIX912UG1ME,B000068O2P,3.0
A35D9ODUCAMF5G,B000068O3D,5.0
A3UETHIJBL6MCV,B000068O3D,5.0
A2Y8JW5NSY95OL,B000068O3D,5.0
A1NAA1R38JSNHV,B000068O3D,5.0
A3JYKP076RBZKX,B000068O3O,2.0
A3T5E3GNACJ138,B000068O3O,5.0
A4BTCECGQAIUI,B000068O3X,4.0
A2F2L5F9OWWVY6,B000068O3X,5.0
A3OJ0RGAECAGH8,B000068O3X,5.0
AEG2MOBNK5KCA,B000068O3X,5.0
A3V1A3C9DTLPME,B000068O3X,5.0
AEN6KDJ3AJDK6,B000068O4H,2.0
A17CU1D2CWXOHB,B000068O4H,5.0
ATR2QH9XSJ5GF,B000068O4I,4.0
A17SLR18TUMULM,B000068O4I,4.0
AZX1JTWFRK1NT,B000068O58,3.0
AZX1JTWFRK1NT,B000068O59,3.0
A1VHCO8RQFIGQJ,B000068O59,5.0
A85QO1YEJLS3B,B000068O59,5.0
AP53MVRC8ZEW2,B000068O59,5.0
A3GZ4FZE365SVJ,B000068OAL,5.0
A30UCP1WFDOU0V,B000068OB3,5.0
A1OX82JPAQLL60,B000068Q0S,5.0
A2T049UQONS0OY,B000068UPZ,4.0
A2Z125PVH4WZE7,B00006915S,5.0
A2PAD826IH1HFE,B00006915S,5.0
A2U49LUUY4IKQQ,B000069BIY,5.0
A1XI5UAJE5Z6KN,B000069CTG,5.0
A16CZRQL23NOIW,B000069CUO,5.0
A3ULZ8Y0EQNYK9,B000069CUR,5.0
A3GRVGD58ZUXD0,B000069CUR,4.0
AUEHG0DB54B7K,B000069CV1,5.0
A2Z125PVH4WZE7,B000069CV1,5.0
A33GGROUQRQZS,B000069CV1,3.0
A1UV2YLHHN029W,B000069CV1,4.0
A3JV7KL1ECLZB8,B000069CVC,5.0
A2AIMXT9PLAM12,B000069HIT,5.0
A11UIUHN1Y2CT9,B000069KG6,5.0
AQ9T9A5WJXVA9,B000069KIS,5.0
A33GGROUQRQZS,B000069KKZ,5.0
A3ULZ8Y0EQNYK9,B000069KPA,5.0
A2PAD826IH1HFE,B00006B1KK,4.0
A2TAPL67U2A5HM,B00006B1KL,5.0
A3DDSAGWD0UN9H,B00006B1KL,2.0
A2AIMXT9PLAM12,B00006B1NT,4.0
A3CN9CCJUNIPKT,B00006B1O1,4.0
A2X7NBUETXC19E,B00006BS3J,3.0
A348XX03AFWC06,B00006C2D7,4.0
A2Z125PVH4WZE7,B00006C2PV,5.0
A3DDSAGWD0UN9H,B00006C2PV,3.0
A2AIY4K81ZNJ6O,B00006C2PV,5.0
A2AIMXT9PLAM12,B00006CTFL,5.0
A2X7NBUETXC19E,B00006DID8,4.0
A22PLUFHYLF0DD,B00006F8AI,5.0
A3CRG8NYUSK9PS,B00006FSPG,5.0
A3EJWHGO91FA0N,B00006FX2L,5.0
A1XI5UAJE5Z6KN,B00006FXG5,3.0
A2L7WYA5OENV03,B00006FXG5,4.0
A2X64F7DOMZO23,B00006G2TP,5.0
A2P1Z9NUJ9H1RT,B00006G2TQ,5.0
AAE2DUEMTR30I,B00006G9UK,4.0
A3CN9CCJUNIPKT,B00006GF9A,5.0
A3GRVGD58ZUXD0,B00006GO3V,5.0
A33GGROUQRQZS,B00006GO3X,4.0
A2PAD826IH1HFE,B00006GO3X,4.0
A2TAPL67U2A5HM,B00006GO42,5.0
A3GRVGD58ZUXD0,B00006H1BZ,5.0
A2PAD826IH1HFE,B00006H1BZ,5.0
A21VR7M8O55EF6,B00006H1BZ,5.0
AF0V1Q3MONVKS,B00006HO3L,5.0
AENULRBQ2IE5I,B00006HO3V,5.0
A6FIAB28IS79,B00006HOLL,4.0
A2TAPL67U2A5HM,B00006I4B0,5.0
A28ME2HBOF1HFO,B00006I51V,1.0
AENULRBQ2IE5I,B00006I51V,3.0
A3XP2ENPIB662,B00006I523,4.0
A3U9M6GJGKW5D7,B00006I5SB,2.0
A1PM7HH4F77NEH,B00006I5SB,2.0
AJCHGS1GND4OA,B00006I5SD,4.0
A1B3CNORXB1USI,B00006I5SD,4.0
A16ZKUFXHXQFW5,B00006IJ62,5.0
A16CZRQL23NOIW,B00006IKOU,5.0
A2AIMXT9PLAM12,B00006IKSQ,4.0
A2K2JY09CJI7HR,B00006IM0X,2.0
A2TAPL67U2A5HM,B00006IZO2,5.0
A3U38INYX57WU7,B00006J04Y,1.0
A2LUJ7HIK09GEU,B00006J04Y,2.0
A203OCQQ12MAVT,B00006J04Z,4.0
A2P0Y85C896QIB,B00006J04Z,2.0
AENULRBQ2IE5I,B00006J04Z,5.0
A1LLTZ2I28D3MV,B00006JILE,3.0
A1JTFLHCPCH7BO,B00006JILE,4.0
A340EP2V92ZJN4,B00006JILE,4.0
A6FIAB28IS79,B00006JILE,5.0
A3SM33K83I1CGA,B00006JILE,3.0
AUEHG0DB54B7K,B00006JK98,5.0
A33GGROUQRQZS,B00006JK98,5.0
A1UV2YLHHN029W,B00006JK98,5.0
A3CN9CCJUNIPKT,B00006JKJX,4.0
A3CN9CCJUNIPKT,B00006JNEY,5.0
A2L7WYA5OENV03,B00006JPCE,4.0
A1K323WRUBGWC9,B00006JPCK,5.0
ARUU4C5R9COHW,B00006JPD5,5.0
A3PS4ZPLX0EJEC,B00006JPD5,2.0
AF0V1Q3MONVKS,B00006JPD5,5.0
A203OCQQ12MAVT,B00006JPD6,1.0
A3PGVJF37JSHFO,B00006JPD8,4.0
A2P1Z9NUJ9H1RT,B00006JUJ8,5.0
A3D4IY3MYEE0HO,B00006L3JF,5.0
A2T049UQONS0OY,B00006L3JF,4.0
A2AIMXT9PLAM12,B00006L3JF,5.0
A3JV7KL1ECLZB8,B00006L3PG,5.0
A21VR7M8O55EF6,B00006L3WD,5.0
A1OX82JPAQLL60,B00006L3WO,5.0
A1OB5L3WMHJAD9,B00006L773,3.0
AAE2DUEMTR30I,B00006L773,5.0
A1OB5L3WMHJAD9,B00006L774,3.0
A1PM7HH4F77NEH,B00006LVEU,5.0
A22GR786249ODT,B00006LVEU,5.0
A1LS2UXHG1BYRG,B00006LVEU,5.0
A1L7M2JXN4EZCR,B00006LVEU,4.0
A2GN6GYJR69JSN,B00006LVEU,5.0
AXWB93VKVML6K,B00006LVEU,5.0
A2C7BOQVFH1HLE,B00006LVHF,5.0
A3ENT7V0MT34WP,B00006M0WJ,5.0
A3DDSAGWD0UN9H,B00006MPSM,3.0
A2Z125PVH4WZE7,B00006NSE6,5.0
A16CZRQL23NOIW,B00006OA3Z,5.0
A2A55AXWOFFDVZ,B00006OA3Z,5.0
A23QTZE764PJNS,B00006QDO6,5.0
A2AIMXT9PLAM12,B00006QDO6,3.0
A33GGROUQRQZS,B00006RHPJ,5.0
A2PAD826IH1HFE,B00006RHPJ,5.0
A3DDSAGWD0UN9H,B00006RHQF,5.0
A2PAD826IH1HFE,B00006RHQF,5.0
A1OB5L3WMHJAD9,B00006RNHI,4.0
A3GRVGD58ZUXD0,B00006RY1V,5.0
A3VZVYWCTGIEV0,B00006SM9G,4.0
A1KGQ62P8SRBRH,B00006ZFU7,5.0
A2T049UQONS0OY,B000071JWA,5.0
A2AIMXT9PLAM12,B000071JWA,4.0
A3ULZ8Y0EQNYK9,B000071WE6,5.0
A1TPKBOBV0O84Z,B000071WE6,4.0
A33GGROUQRQZS,B000076CVR,3.0
A2PAD826IH1HFE,B000076CVZ,5.0
A2TAPL67U2A5HM,B000076I4U,5.0
A3DDSAGWD0UN9H,B0000793VS,4.0
A2R6RA8FRBS608,B0000799IF,5.0
A2U49LUUY4IKQQ,B0000799IF,5.0
A1MI9FDCNB3CMR,B00007D5JQ,3.0
A2SBZZ1HSR7WSP,B00007DWBS,4.0
A33GGROUQRQZS,B00007DWM0,2.0
A2PAD826IH1HFE,B00007DWM0,4.0
A3JV7KL1ECLZB8,B00007EARX,5.0
A2PAD826IH1HFE,B00007EARX,5.0
A2A55AXWOFFDVZ,B00007EB9N,5.0
A1UBBIDQTDDF79,B00007EEKG,5.0
A30IQE4G73MT80,B00007FGE8,4.0
A33GGROUQRQZS,B00007FKRK,5.0
A2U49LUUY4IKQQ,B00007IQ00,5.0
A1Q6658P5Z5VWZ,B00007JRBM,5.0
A1VYFBHW6OHA59,B00007KE93,4.0
A1TPKBOBV0O84Z,B00007KI1A,4.0
A2PAD826IH1HFE,B00007KM1Z,5.0
AAE2DUEMTR30I,B00007L2PD,5.0
A33GGROUQRQZS,B00007L2PD,5.0
A2PAD826IH1HFE,B00007L2PD,5.0
A23QTZE764PJNS,B000083LR6,5.0
A2AIMXT9PLAM12,B000083LR6,3.0
A2AIMXT9PLAM12,B000084I40,5.0
A7O84T8MC6IV0,B000084VGM,1.0
A1KGQ62P8SRBRH,B000087HXE,5.0
AF77PSQW3ERPG,B000087HXH,5.0
A1UBBIDQTDDF79,B000088DSX,5.0
A1OB5L3WMHJAD9,B000088DUB,1.0
A23QTZE764PJNS,B000088DUB,5.0
A2PAD826IH1HFE,B000088DUB,2.0
A3CN9CCJUNIPKT,B000088E4L,4.0
A3HBD94LUH95JB,B0000899WB,2.0
A19T4IHJU5CZOE,B000089HB3,5.0
A31BD4RXCON7QO,B000089YBE,5.0
A1M8AYAL3L8ACP,B00008A8IS,2.0
AVDVOCZA155Y7,B00008BWM8,5.0
A36Z4FFAW2E6F7,B00008CQOY,5.0
A17RFKCYS69M3Y,B00008DD20,5.0
A2P1Z9NUJ9H1RT,B00008G6JT,5.0
A2S1Q1HYXCZX00,B00008G7PH,5.0
A1U60H9JC7QIOV,B00008G7U8,4.0
ABD3RIPEJAKZY,B00008G7UA,3.0
A3P7WNM0UHV4YQ,B00008G7UA,2.0
ABD3RIPEJAKZY,B00008G7UB,4.0
A1U60H9JC7QIOV,B00008G7UC,4.0
A1U60H9JC7QIOV,B00008G7UD,4.0
APQB2FOMSBMAL,B00008G90O,5.0
A1U60H9JC7QIOV,B00008G90T,5.0
A1TPKBOBV0O84Z,B00008GQ8B,4.0
A2AIMXT9PLAM12,B00008GQ8B,4.0
A2Z125PVH4WZE7,B00008GQCO,5.0
A2PAD826IH1HFE,B00008GQHO,5.0
A1UBBIDQTDDF79,B00008IHW2,5.0
A1UBBIDQTDDF79,B00008IHWD,5.0
A2PR6NXG0PA3KY,B00008IHWD,5.0
A2TAPL67U2A5HM,B00008IHWF,5.0
A21VR7M8O55EF6,B00008JL6O,5.0
A21VR7M8O55EF6,B00008JL77,5.0
A1O2DJ670IXAG4,B00008K9HV,5.0
A3SMT15X2QVUR8,B00008K9HV,5.0
A328S9RN3U5M68,B00008LKDH,5.0
A3GRVGD58ZUXD0,B00008LNVN,5.0
AKT8TGIT6VVZ5,B00008MLVD,5.0
A2PAD826IH1HFE,B00008MLVJ,5.0
A21VR7M8O55EF6,B00008MLVJ,5.0
A22PLUFHYLF0DD,B00008NGD4,4.0
A22PLUFHYLF0DD,B00008NGD9,4.0
A2PAD826IH1HFE,B00008NGFH,5.0
A2PAD826IH1HFE,B00008NGFM,4.0
A1ODZ7SDUPEGNK,B00008NJ61,4.0
A1XI5UAJE5Z6KN,B00008NJ8F,4.0
A39VT91VD5N5ZZ,B00008NRIM,5.0
A16CZRQL23NOIW,B00008NRIM,5.0
AZC562U18BK2S,B00008NRIO,5.0
A33GGROUQRQZS,B00008OP1N,3.0
A2PAD826IH1HFE,B00008OP1N,4.0
